id,category,sub_category,order_date,sales
ER-13855,Office Supplies,Appliances,2016-09-06T00:00:00Z,77.88
RB-19465,Office Supplies,Paper,2016-08-29T00:00:00Z,64.624
RB-19465,Technology,Accessories,2016-08-29T00:00:00Z,95.97600000000001
RB-19465,Office Supplies,Binders,2016-08-29T00:00:00Z,1.7879999999999996
GZ-14470,Office Supplies,Paper,2016-12-01T00:00:00Z,23.92
LC-16870,Technology,Accessories,2015-11-13T00:00:00Z,238.89600000000002
LC-16870,Furniture,Furnishings,2015-11-13T00:00:00Z,102.35999999999999
LC-16870,Office Supplies,Binders,2015-11-13T00:00:00Z,36.882000000000005
JM-15250,Technology,Accessories,2017-11-23T00:00:00Z,74.11200000000001
JM-15250,Technology,Phones,2017-11-23T00:00:00Z,27.992000000000004
JM-15250,Office Supplies,Art,2017-11-23T00:00:00Z,3.3040000000000003
PA-19060,Technology,Accessories,2015-10-15T00:00:00Z,339.96000000000004
CV-12805,Furniture,Furnishings,2017-12-25T00:00:00Z,41.96
CL-12565,Office Supplies,Art,2016-11-03T00:00:00Z,75.96
CL-12565,Office Supplies,Binders,2016-11-03T00:00:00Z,27.240000000000002
RC-19960,Office Supplies,Fasteners,2014-08-25T00:00:00Z,40.096000000000004
RC-19960,Office Supplies,Envelopes,2014-08-25T00:00:00Z,4.720000000000001
RC-19960,Office Supplies,Paper,2014-08-25T00:00:00Z,23.976000000000003
RC-19960,Office Supplies,Envelopes,2014-08-25T00:00:00Z,130.464
DK-13090,Furniture,Tables,2015-03-02T00:00:00Z,787.53
GG-14650,Office Supplies,Binders,2015-04-05T00:00:00Z,157.79400000000004
SC-20725,Furniture,Furnishings,2016-06-12T00:00:00Z,47.04
SC-20725,Office Supplies,Binders,2016-06-12T00:00:00Z,30.84
SC-20725,Office Supplies,Storage,2016-06-12T00:00:00Z,226.56
SC-20725,Office Supplies,Envelopes,2016-06-12T00:00:00Z,115.02
SC-20725,Technology,Phones,2016-06-12T00:00:00Z,68.04
AD-10180,Furniture,Chairs,2014-12-26T00:00:00Z,600.558
PF-19165,Furniture,Tables,2014-09-20T00:00:00Z,617.7
TS-21610,Office Supplies,Binders,2017-11-05T00:00:00Z,2.3880000000000003
TS-21610,Office Supplies,Storage,2017-11-05T00:00:00Z,243.99200000000002
LS-16975,Furniture,Chairs,2016-11-06T00:00:00Z,81.424
LS-16975,Furniture,Furnishings,2016-11-06T00:00:00Z,238.56
DW-13585,Technology,Phones,2017-02-02T00:00:00Z,59.96999999999999
DW-13585,Office Supplies,Paper,2017-02-02T00:00:00Z,78.304
DW-13585,Office Supplies,Fasteners,2017-02-02T00:00:00Z,21.456
LC-16885,Office Supplies,Paper,2016-10-13T00:00:00Z,20.04
LC-16885,Office Supplies,Paper,2016-10-13T00:00:00Z,35.44
LC-16885,Office Supplies,Art,2016-10-13T00:00:00Z,11.52
LC-16885,Office Supplies,Fasteners,2016-10-13T00:00:00Z,4.02
LC-16885,Office Supplies,Binders,2016-10-13T00:00:00Z,76.176
LC-16885,Office Supplies,Supplies,2016-10-13T00:00:00Z,65.88
LC-16885,Furniture,Furnishings,2016-10-13T00:00:00Z,43.120000000000005
JD-15895,Furniture,Furnishings,2016-09-05T00:00:00Z,82.80000000000001
SH-19975,Office Supplies,Art,2017-09-18T00:00:00Z,8.82
SH-19975,Office Supplies,Envelopes,2017-09-18T00:00:00Z,10.86
SH-19975,Office Supplies,Paper,2017-09-18T00:00:00Z,143.7
SG-20080,Office Supplies,Appliances,2017-12-22T00:00:00Z,839.4300000000001
HA-14920,Office Supplies,Storage,2015-09-07T00:00:00Z,671.93
MG-17680,Furniture,Furnishings,2014-10-22T00:00:00Z,93.888
JE-16165,Technology,Phones,2016-12-05T00:00:00Z,384.45000000000005
JE-16165,Technology,Phones,2016-12-05T00:00:00Z,149.97
JE-16165,Furniture,Chairs,2016-12-05T00:00:00Z,1951.84
JE-16165,Office Supplies,Binders,2016-12-05T00:00:00Z,171.55
TW-21025,Office Supplies,Appliances,2016-03-13T00:00:00Z,157.92
TW-21025,Technology,Phones,2016-03-13T00:00:00Z,203.184
SP-20650,Office Supplies,Paper,2015-05-31T00:00:00Z,58.379999999999995
SP-20650,Office Supplies,Paper,2015-05-31T00:00:00Z,105.52
SP-20650,Office Supplies,Storage,2015-05-31T00:00:00Z,80.88
NK-18490,Office Supplies,Art,2015-05-28T00:00:00Z,6.63
DB-13060,Furniture,Chairs,2014-03-01T00:00:00Z,457.56800000000004
NP-18670,Office Supplies,Labels,2016-11-20T00:00:00Z,14.62
NP-18670,Technology,Phones,2016-11-20T00:00:00Z,944.9300000000001
TT-21070,Office Supplies,Paper,2016-05-11T00:00:00Z,5.98
EM-13960,Technology,Accessories,2015-12-28T00:00:00Z,54.38400000000001
RD-19900,Office Supplies,Envelopes,2016-11-16T00:00:00Z,28.4
MJ-17740,Office Supplies,Binders,2016-11-07T00:00:00Z,27.680000000000003
BM-11140,Office Supplies,Art,2014-09-08T00:00:00Z,9.936
BM-11140,Technology,Machines,2014-09-08T00:00:00Z,8159.951999999999
BM-11140,Office Supplies,Storage,2014-09-08T00:00:00Z,275.928
BM-11140,Furniture,Chairs,2014-09-08T00:00:00Z,1740.0599999999997
BM-11140,Office Supplies,Art,2014-09-08T00:00:00Z,32.064
BM-11140,Office Supplies,Appliances,2014-09-08T00:00:00Z,177.97999999999996
BM-11140,Technology,Phones,2014-09-08T00:00:00Z,143.976
CS-12130,Office Supplies,Paper,2014-08-05T00:00:00Z,20.94
CS-12130,Office Supplies,Paper,2014-08-05T00:00:00Z,110.96
CS-12130,Furniture,Chairs,2014-08-05T00:00:00Z,340.14400000000006
JB-15400,Office Supplies,Appliances,2014-09-14T00:00:00Z,52.44799999999999
JB-15400,Office Supplies,Labels,2014-09-14T00:00:00Z,20.16
SJ-20500,Office Supplies,Appliances,2017-04-21T00:00:00Z,97.26399999999998
JE-15745,Furniture,Chairs,2015-11-21T00:00:00Z,396.802
JE-15745,Office Supplies,Supplies,2015-11-21T00:00:00Z,15.88
JK-15640,Office Supplies,Art,2015-12-15T00:00:00Z,3.28
DK-13150,Office Supplies,Storage,2014-12-05T00:00:00Z,24.816000000000003
DK-13150,Technology,Accessories,2014-12-05T00:00:00Z,408.74399999999997
RM-19675,Technology,Phones,2014-11-19T00:00:00Z,503.96
RM-19675,Technology,Phones,2014-11-19T00:00:00Z,149.95
RM-19675,Technology,Accessories,2014-11-19T00:00:00Z,29
SK-19990,Office Supplies,Binders,2016-11-28T00:00:00Z,7.16
FM-14290,Technology,Accessories,2014-08-26T00:00:00Z,176.8
AM-10360,Office Supplies,Storage,2016-07-16T00:00:00Z,37.224000000000004
AM-10360,Office Supplies,Paper,2016-07-16T00:00:00Z,20.016000000000002
MP-17470,Furniture,Bookcases,2015-10-12T00:00:00Z,899.1360000000001
MP-17470,Technology,Phones,2015-10-12T00:00:00Z,71.76
MP-17470,Office Supplies,Paper,2015-10-12T00:00:00Z,51.84
MP-17470,Furniture,Bookcases,2015-10-12T00:00:00Z,626.3520000000001
MP-17470,Office Supplies,Art,2015-10-12T00:00:00Z,19.9
MZ-17515,Office Supplies,Envelopes,2015-10-31T00:00:00Z,14.280000000000001
CB-12025,Office Supplies,Art,2014-03-21T00:00:00Z,7.408
CB-12025,Office Supplies,Art,2014-03-21T00:00:00Z,6.048
VM-21685,Office Supplies,Storage,2017-11-06T00:00:00Z,46.26
FH-14365,Office Supplies,Binders,2017-07-06T00:00:00Z,2.9460000000000006
FH-14365,Office Supplies,Paper,2017-07-06T00:00:00Z,16.056
MB-17305,Office Supplies,Paper,2017-06-24T00:00:00Z,21.744000000000003
BS-11755,Furniture,Tables,2014-08-03T00:00:00Z,218.75
BS-11755,Office Supplies,Appliances,2014-08-03T00:00:00Z,2.6
LC-17140,Office Supplies,Appliances,2017-12-17T00:00:00Z,66.28399999999999
HK-14890,Furniture,Furnishings,2017-06-03T00:00:00Z,35.168000000000006
LE-16810,Technology,Phones,2017-12-09T00:00:00Z,444.76800000000003
JH-15985,Office Supplies,Storage,2017-12-01T00:00:00Z,83.92
JH-15985,Technology,Phones,2017-12-01T00:00:00Z,131.98
JH-15985,Office Supplies,Binders,2017-12-01T00:00:00Z,15.92
JH-15985,Office Supplies,Fasteners,2017-12-01T00:00:00Z,52.29
JH-15985,Office Supplies,Storage,2017-12-01T00:00:00Z,91.99
MS-17980,Technology,Accessories,2015-02-09T00:00:00Z,20.8
VW-21775,Office Supplies,Labels,2015-01-02T00:00:00Z,23.680000000000003
VW-21775,Furniture,Bookcases,2015-01-02T00:00:00Z,452.45
VW-21775,Technology,Phones,2015-01-02T00:00:00Z,62.982
VW-21775,Technology,Machines,2015-01-02T00:00:00Z,1188.0000000000002
VW-21775,Technology,Accessories,2015-01-02T00:00:00Z,89.584
JH-15910,Office Supplies,Storage,2016-10-28T00:00:00Z,93.06
JH-15910,Technology,Phones,2016-10-28T00:00:00Z,302.376
JB-15925,Office Supplies,Fasteners,2015-12-24T00:00:00Z,5.5840000000000005
JB-15925,Office Supplies,Paper,2015-12-24T00:00:00Z,22.704000000000004
JB-15925,Office Supplies,Binders,2015-12-24T00:00:00Z,19.776000000000003
JB-15925,Furniture,Furnishings,2015-12-24T00:00:00Z,72.704
JB-15925,Technology,Machines,2015-12-24T00:00:00Z,479.98800000000006
JB-15925,Office Supplies,Art,2015-12-24T00:00:00Z,27.168000000000003
DS-13180,Office Supplies,Art,2015-08-09T00:00:00Z,2.2
DS-13180,Furniture,Tables,2015-08-09T00:00:00Z,622.4499999999999
DS-13180,Office Supplies,Storage,2015-08-09T00:00:00Z,21.98
VD-21670,Furniture,Chairs,2015-02-28T00:00:00Z,161.568
VD-21670,Furniture,Chairs,2015-02-28T00:00:00Z,389.696
EA-14035,Office Supplies,Binders,2014-09-13T00:00:00Z,18.648000000000003
CS-12400,Furniture,Tables,2017-04-07T00:00:00Z,233.86
CS-12400,Furniture,Tables,2017-04-07T00:00:00Z,620.6145000000001
CS-12400,Office Supplies,Binders,2017-04-07T00:00:00Z,5.328000000000001
CS-12400,Furniture,Furnishings,2017-04-07T00:00:00Z,258.072
CS-12400,Technology,Accessories,2017-04-07T00:00:00Z,617.9760000000001
DB-13120,Office Supplies,Paper,2017-11-12T00:00:00Z,10.56
KL-16645,Office Supplies,Paper,2016-06-04T00:00:00Z,25.920000000000005
KL-16645,Furniture,Furnishings,2016-06-04T00:00:00Z,419.68000000000006
KL-16645,Furniture,Furnishings,2016-06-04T00:00:00Z,11.688
KL-16645,Technology,Phones,2016-06-04T00:00:00Z,31.983999999999998
KL-16645,Furniture,Tables,2016-06-04T00:00:00Z,177.225
KL-16645,Furniture,Furnishings,2016-06-04T00:00:00Z,4.0440000000000005
KL-16645,Office Supplies,Art,2016-06-04T00:00:00Z,7.408
DW-13480,Furniture,Chairs,2014-06-01T00:00:00Z,2001.8600000000001
DW-13480,Office Supplies,Storage,2014-06-01T00:00:00Z,166.72
DW-13480,Office Supplies,Paper,2014-06-01T00:00:00Z,47.88
DW-13480,Office Supplies,Appliances,2014-06-01T00:00:00Z,1503.25
DW-13480,Office Supplies,Paper,2014-06-01T00:00:00Z,25.92
LH-17155,Furniture,Chairs,2016-12-10T00:00:00Z,321.568
KC-16540,Office Supplies,Paper,2016-09-11T00:00:00Z,7.61
KC-16540,Technology,Accessories,2016-09-11T00:00:00Z,3347.37
DL-13315,Office Supplies,Storage,2016-12-10T00:00:00Z,80.58
DL-13315,Office Supplies,Envelopes,2016-12-10T00:00:00Z,361.92
DR-12880,Furniture,Furnishings,2015-11-28T00:00:00Z,12.132000000000001
DR-12880,Office Supplies,Storage,2015-11-28T00:00:00Z,82.368
DR-12880,Office Supplies,Storage,2015-11-28T00:00:00Z,53.92
DR-12880,Technology,Phones,2015-11-28T00:00:00Z,647.904
CC-12670,Technology,Accessories,2017-12-01T00:00:00Z,20.37
CC-12670,Office Supplies,Storage,2017-12-01T00:00:00Z,221.54999999999998
CC-12670,Office Supplies,Binders,2017-12-01T00:00:00Z,17.52
Dl-13600,Office Supplies,Appliances,2017-06-08T00:00:00Z,1.6239999999999994
SB-20290,Technology,Machines,2014-09-19T00:00:00Z,3059.982
SB-20290,Technology,Machines,2014-09-19T00:00:00Z,2519.9579999999996
RC-19825,Technology,Phones,2016-06-06T00:00:00Z,328.224
AH-10210,Technology,Accessories,2015-11-10T00:00:00Z,79.9
CB-12535,Office Supplies,Art,2017-06-16T00:00:00Z,14.015999999999998
PG-18895,Office Supplies,Fasteners,2016-01-22T00:00:00Z,7.5600000000000005
CA-12310,Office Supplies,Storage,2017-12-09T00:00:00Z,37.208
CA-12310,Office Supplies,Envelopes,2017-12-09T00:00:00Z,57.576
KH-16690,Office Supplies,Storage,2017-12-28T00:00:00Z,725.84
HA-14920,Technology,Accessories,2015-07-30T00:00:00Z,209.92999999999998
HA-14920,Furniture,Furnishings,2015-07-30T00:00:00Z,5.28
HA-14920,Office Supplies,Binders,2015-07-30T00:00:00Z,10.92
BB-10990,Office Supplies,Paper,2017-09-16T00:00:00Z,8.82
BB-10990,Office Supplies,Art,2017-09-16T00:00:00Z,5.98
AG-10495,Office Supplies,Paper,2017-10-13T00:00:00Z,11.648000000000001
AG-10495,Office Supplies,Paper,2017-10-13T00:00:00Z,18.176
AG-10495,Office Supplies,Storage,2017-10-13T00:00:00Z,59.712
AG-10495,Office Supplies,Labels,2017-10-13T00:00:00Z,24.839999999999996
SC-20725,Office Supplies,Binders,2015-09-26T00:00:00Z,2.0799999999999996
SC-20725,Technology,Phones,2015-09-26T00:00:00Z,1114.4
JO-15280,Furniture,Tables,2015-11-02T00:00:00Z,1038.84
TB-21520,Office Supplies,Paper,2015-09-26T00:00:00Z,141.76
TB-21520,Technology,Accessories,2015-09-26T00:00:00Z,239.80000000000004
TB-21520,Office Supplies,Paper,2015-09-26T00:00:00Z,31.104000000000006
AH-10195,Office Supplies,Binders,2016-12-18T00:00:00Z,254.05800000000002
AH-10195,Office Supplies,Appliances,2016-12-18T00:00:00Z,194.52800000000002
AH-10195,Office Supplies,Supplies,2016-12-18T00:00:00Z,961.4800000000001
NZ-18565,Office Supplies,Fasteners,2016-11-20T00:00:00Z,19.096
NZ-18565,Office Supplies,Labels,2016-11-20T00:00:00Z,18.496000000000002
NZ-18565,Technology,Accessories,2016-11-20T00:00:00Z,255.98400000000004
NZ-18565,Furniture,Bookcases,2016-11-20T00:00:00Z,86.97
KL-16555,Furniture,Furnishings,2014-12-26T00:00:00Z,300.416
KL-16555,Furniture,Chairs,2014-12-26T00:00:00Z,230.35200000000003
KL-16555,Furniture,Furnishings,2014-12-26T00:00:00Z,218.35200000000003
KL-16555,Office Supplies,Binders,2014-12-26T00:00:00Z,78.60000000000001
KL-16555,Office Supplies,Fasteners,2014-12-26T00:00:00Z,27.552000000000003
JD-15895,Office Supplies,Paper,2016-10-28T00:00:00Z,32.400000000000006
JD-15895,Office Supplies,Storage,2016-10-28T00:00:00Z,1082.48
JD-15895,Office Supplies,Paper,2016-10-28T00:00:00Z,56.91
JD-15895,Furniture,Furnishings,2016-10-28T00:00:00Z,77.6
JD-15895,Office Supplies,Binders,2016-10-28T00:00:00Z,14.28
JH-15910,Furniture,Tables,2017-11-19T00:00:00Z,219.07500000000002
AS-10225,Furniture,Furnishings,2015-05-04T00:00:00Z,26.8
KB-16600,Office Supplies,Art,2014-12-30T00:00:00Z,9.84
CR-12625,Office Supplies,Binders,2014-06-01T00:00:00Z,45.480000000000004
CR-12625,Office Supplies,Art,2014-06-01T00:00:00Z,289.20000000000005
SH-20395,Office Supplies,Art,2017-04-15T00:00:00Z,4.89
BP-11185,Furniture,Furnishings,2016-09-12T00:00:00Z,15.136000000000003
BP-11185,Furniture,Chairs,2016-09-12T00:00:00Z,466.76800000000003
BP-11185,Furniture,Furnishings,2016-09-12T00:00:00Z,15.232
BP-11185,Office Supplies,Labels,2016-09-12T00:00:00Z,6.264
TS-21205,Furniture,Furnishings,2014-09-27T00:00:00Z,87.53999999999999
AG-10525,Technology,Phones,2014-08-09T00:00:00Z,178.38400000000001
AG-10525,Office Supplies,Paper,2014-08-09T00:00:00Z,15.552000000000003
SP-20860,Office Supplies,Art,2014-12-28T00:00:00Z,99.13600000000001
NM-18445,Furniture,Chairs,2014-11-04T00:00:00Z,135.882
NM-18445,Technology,Machines,2014-11-04T00:00:00Z,3991.98
NM-18445,Technology,Phones,2014-11-04T00:00:00Z,275.94
NM-18445,Technology,Accessories,2014-11-04T00:00:00Z,360
NM-18445,Office Supplies,Storage,2014-11-04T00:00:00Z,43.57
FA-14230,Office Supplies,Fasteners,2014-09-19T00:00:00Z,7.16
GK-14620,Office Supplies,Binders,2016-04-23T00:00:00Z,251.52
GK-14620,Technology,Accessories,2016-04-23T00:00:00Z,99.99
DJ-13510,Furniture,Furnishings,2017-11-03T00:00:00Z,15.991999999999999
PO-18850,Technology,Phones,2016-08-30T00:00:00Z,290.898
PO-18850,Office Supplies,Storage,2016-08-30T00:00:00Z,54.224000000000004
PO-18850,Furniture,Chairs,2016-08-30T00:00:00Z,786.744
PO-18850,Office Supplies,Labels,2016-08-30T00:00:00Z,100.24000000000001
PO-18850,Office Supplies,Binders,2016-08-30T00:00:00Z,37.76400000000001
JL-15850,Technology,Phones,2016-04-25T00:00:00Z,82.8
JL-15850,Office Supplies,Binders,2016-04-25T00:00:00Z,20.724000000000004
JL-15850,Office Supplies,Binders,2016-04-25T00:00:00Z,4.896000000000001
DB-13615,Office Supplies,Binders,2015-09-01T00:00:00Z,4.752000000000001
DB-13615,Technology,Copiers,2015-09-01T00:00:00Z,959.984
DB-13615,Office Supplies,Binders,2015-09-01T00:00:00Z,14.368000000000002
AC-10420,Office Supplies,Binders,2014-07-12T00:00:00Z,7.712000000000001
AC-10420,Furniture,Tables,2014-07-12T00:00:00Z,698.3520000000001
KL-16645,Office Supplies,Fasteners,2015-06-22T00:00:00Z,4.96
JD-15895,Office Supplies,Art,2014-04-13T00:00:00Z,17.856
JD-15895,Office Supplies,Binders,2014-04-13T00:00:00Z,509.9700000000001
JD-15895,Office Supplies,Fasteners,2014-04-13T00:00:00Z,30.991999999999997
JD-15895,Technology,Phones,2014-04-13T00:00:00Z,71.928
CS-12130,Office Supplies,Storage,2015-12-20T00:00:00Z,88.80000000000001
CC-12550,Technology,Phones,2017-06-15T00:00:00Z,47.976
TD-20995,Office Supplies,Art,2017-07-08T00:00:00Z,7.5600000000000005
TD-20995,Office Supplies,Paper,2017-07-08T00:00:00Z,24.56
TD-20995,Office Supplies,Art,2017-07-08T00:00:00Z,12.96
AB-10060,Technology,Accessories,2016-09-01T00:00:00Z,6.79
AB-10060,Office Supplies,Paper,2016-09-01T00:00:00Z,24.56
AB-10060,Office Supplies,Binders,2016-09-01T00:00:00Z,3.048
AB-10060,Office Supplies,Paper,2016-09-01T00:00:00Z,49.12
AB-10060,Office Supplies,Binders,2016-09-01T00:00:00Z,4355.168000000001
JL-15505,Furniture,Bookcases,2016-04-08T00:00:00Z,388.70400000000006
JL-15505,Office Supplies,Envelopes,2016-04-08T00:00:00Z,8.26
JL-15505,Office Supplies,Art,2016-04-08T00:00:00Z,17.04
JL-15505,Office Supplies,Paper,2016-04-08T00:00:00Z,34.4
HK-14890,Office Supplies,Paper,2016-04-23T00:00:00Z,36.24000000000001
VB-21745,Office Supplies,Appliances,2017-03-08T00:00:00Z,647.84
VB-21745,Office Supplies,Labels,2017-03-08T00:00:00Z,20.7
KW-16435,Office Supplies,Labels,2017-09-25T00:00:00Z,20.7
KW-16435,Furniture,Chairs,2017-09-25T00:00:00Z,488.646
KW-16435,Office Supplies,Art,2017-09-25T00:00:00Z,5.56
KW-16435,Furniture,Furnishings,2017-09-25T00:00:00Z,47.12
JD-16060,Office Supplies,Storage,2014-09-24T00:00:00Z,211.96
MK-17905,Office Supplies,Binders,2016-10-21T00:00:00Z,23.2
MK-17905,Office Supplies,Supplies,2016-10-21T00:00:00Z,7.36
MK-17905,Office Supplies,Storage,2016-10-21T00:00:00Z,104.79
MK-17905,Furniture,Bookcases,2016-10-21T00:00:00Z,1043.92
GT-14755,Office Supplies,Paper,2017-05-29T00:00:00Z,25.920000000000005
GT-14755,Office Supplies,Storage,2017-05-29T00:00:00Z,53.42400000000001
AG-10900,Office Supplies,Binders,2014-07-23T00:00:00Z,8.160000000000002
AG-10900,Technology,Accessories,2014-07-23T00:00:00Z,1023.9360000000001
AG-10900,Office Supplies,Art,2014-07-23T00:00:00Z,9.24
